Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.485005400,11.2886,11.2886,0.0000,0.1354,11.2043,1.9423,9.2620,13.1650,8.7248,9.2614,4398.9495,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.496294000,2.0089,2.0089,0.0000,0.0511,2.3010,2.3010,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.498302900,6.7860,6.7860,0.0000,0.3460,6.4832,0.3143,6.1689,8.5923,12.6283,4.5727,4412.2470,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.505088900,4.4601,4.4601,0.0000,0.0432,4.7859,2.9679,1.8180,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.509549000,0.7760,0.7760,0.0000,0.3731,0.4672,0.2148,0.2524,9.9745,3.0054,-1.3822,4423.4931,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.510325000,5.4961,5.4961,0.0000,0.0674,5.6671,0.3952,5.2719,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.515821100,4.3283,4.3283,0.0000,0.2412,4.1350,0.5246,3.6104,6.7078,15.2039,3.2667,4429.7652,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.520149400,0.8913,0.8913,0.0000,0.0479,2.8416,2.8416,0.0000,17.5834,2.7732,-10.8756,4434.0935,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.521040700,5.9699,5.9699,0.0000,2.0002,4.1596,0.3569,3.8027,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.527010600,6.1921,6.1921,0.0000,0.1934,6.1902,0.3522,5.8380,NA,NA,NA,NA,NA,NA,NA
